disease,dbxref
http://purl.obolibrary.org/obo/UBERON_0011376,MA:0002322
http://purl.obolibrary.org/obo/UBERON_0011376,NCIT:C52944
http://purl.obolibrary.org/obo/UBERON_0008853,FMA:296713
http://purl.obolibrary.org/obo/UBERON_0008853,EHDAA2:0003237
http://purl.obolibrary.org/obo/UBERON_0010156,FMA:52938
http://purl.obolibrary.org/obo/UBERON_0010156,SCTID:136349005
http://purl.obolibrary.org/obo/UBERON_0010156,Wikipedia:Sphenofrontal_suture
http://purl.obolibrary.org/obo/UBERON_0004441,SCTID:263413006
http://purl.obolibrary.org/obo/UBERON_0004441,FMA:37511
http://purl.obolibrary.org/obo/UBERON_0004487,FMA:39089
http://purl.obolibrary.org/obo/UBERON_6000014,FBbt:00000014
http://purl.obolibrary.org/obo/UBERON_0035261,UMLS:C0226229
http://purl.obolibrary.org/obo/UBERON_0035261,FMA:50458
http://purl.obolibrary.org/obo/UBERON_0035261,SCTID:23830002
http://purl.obolibrary.org/obo/UBERON_0035261,NCIT:C33384
http://purl.obolibrary.org/obo/UBERON_0002124,UMLS:C0229949
http://purl.obolibrary.org/obo/UBERON_0002124,EFO:0001969
http://purl.obolibrary.org/obo/UBERON_0002124,EMAPA:19305
http://purl.obolibrary.org/obo/UBERON_0002124,FMA:72206
http://purl.obolibrary.org/obo/UBERON_0002124,SCTID:188344009
http://purl.obolibrary.org/obo/UBERON_0002124,NCIT:C33775
http://purl.obolibrary.org/obo/UBERON_0002124,BTO:0004560
http://purl.obolibrary.org/obo/UBERON_0002124,MA:0000771
http://purl.obolibrary.org/obo/UBERON_0002124,Wikipedia:Thymus#Medulla
http://purl.obolibrary.org/obo/UBERON_0003682,GAID:151
http://purl.obolibrary.org/obo/UBERON_0003682,EMAPA:37929
http://purl.obolibrary.org/obo/UBERON_0003682,NCIT:C33247
http://purl.obolibrary.org/obo/UBERON_0003682,Wikipedia:Muscles_of_soft_palate_and_fauces
http://purl.obolibrary.org/obo/UBERON_0003682,SCTID:73711005
http://purl.obolibrary.org/obo/UBERON_0003682,MESH:D010156
http://purl.obolibrary.org/obo/UBERON_0003682,SCTID:244794002
http://purl.obolibrary.org/obo/UBERON_0003682,FMA:46726
http://purl.obolibrary.org/obo/UBERON_0003682,UMLS:C0030213
http://purl.obolibrary.org/obo/UBERON_0004324,SCTID:182152006
http://purl.obolibrary.org/obo/UBERON_0004324,FMA:32623
http://purl.obolibrary.org/obo/UBERON_0005882,Wikipedia:Alar_plate
http://purl.obolibrary.org/obo/UBERON_0005882,neuronames:1370
http://purl.obolibrary.org/obo/UBERON_0035144,FMA:28606
http://purl.obolibrary.org/obo/UBERON_0005726,BILA:0000139
http://purl.obolibrary.org/obo/CL_0000502,ZFA:0009228
http://purl.obolibrary.org/obo/CL_0000502,FMA:62935
http://purl.obolibrary.org/obo/UBERON_0001112,UMLS:C0224362
http://purl.obolibrary.org/obo/UBERON_0001112,VHOG:0000930
http://purl.obolibrary.org/obo/UBERON_0001112,EFO:0003067
http://purl.obolibrary.org/obo/UBERON_0001112,SCTID:181747008
http://purl.obolibrary.org/obo/UBERON_0001112,FMA:13357
http://purl.obolibrary.org/obo/UBERON_0001112,NCIT:C33150
http://purl.obolibrary.org/obo/UBERON_0001112,EHDAA:8307
http://purl.obolibrary.org/obo/UBERON_0001112,EHDAA2:0000932
http://purl.obolibrary.org/obo/UBERON_0001112,EMAPA:18178
http://purl.obolibrary.org/obo/UBERON_0001112,Wikipedia:Latissimus_dorsi_muscle
http://purl.obolibrary.org/obo/UBERON_0001112,MA:0002331
http://purl.obolibrary.org/obo/UBERON_0035975,NLX:144470
http://purl.obolibrary.org/obo/UBERON_0035975,neuronames:1956
http://purl.obolibrary.org/obo/UBERON_0035975,MBA:27
http://purl.obolibrary.org/obo/UBERON_0011965,Wikipedia:Saddle_joint
http://purl.obolibrary.org/obo/UBERON_0011965,SCTID:23059003
http://purl.obolibrary.org/obo/UBERON_0011965,FMA:75298
http://purl.obolibrary.org/obo/UBERON_0002553,galen:Cavity
http://purl.obolibrary.org/obo/UBERON_0002553,MA:0002447
http://purl.obolibrary.org/obo/UBERON_0002553,EMAPA:37442
http://purl.obolibrary.org/obo/UBERON_0002553,FMA:67552
http://purl.obolibrary.org/obo/UBERON_0002553,NCIT:C34007
http://purl.obolibrary.org/obo/UBERON_0002553,BIRNLEX:1011
http://purl.obolibrary.org/obo/UBERON_0008456,FMA:16126
http://purl.obolibrary.org/obo/UBERON_0008456,SCTID:305677003
http://purl.obolibrary.org/obo/UBERON_0009539,EHDAA2:0001941
http://purl.obolibrary.org/obo/UBERON_0009539,EMAPA:17757
http://purl.obolibrary.org/obo/UBERON_0034987,NCIT:C12845
http://purl.obolibrary.org/obo/UBERON_0034987,FMA:5908
http://purl.obolibrary.org/obo/UBERON_0034987,Wikipedia:Lumbar_plexus
http://purl.obolibrary.org/obo/UBERON_0034987,SCTID:302506006
http://purl.obolibrary.org/obo/UBERON_0015148,EMAPA:37971
http://purl.obolibrary.org/obo/UBERON_0001986,MESH:D004727
http://purl.obolibrary.org/obo/UBERON_0001986,UMLS:C0014257
http://purl.obolibrary.org/obo/UBERON_0001986,EFO:0002548
http://purl.obolibrary.org/obo/UBERON_0001986,FMA:63916
http://purl.obolibrary.org/obo/UBERON_0001986,galen:Endothelium
http://purl.obolibrary.org/obo/UBERON_0001986,BTO:0000393
http://purl.obolibrary.org/obo/UBERON_0001986,SCTID:27168002
http://purl.obolibrary.org/obo/UBERON_0001986,GAID:520
http://purl.obolibrary.org/obo/UBERON_0001986,NCIT:C12481
http://purl.obolibrary.org/obo/UBERON_0001986,CALOHA:TS-0278
http://purl.obolibrary.org/obo/UBERON_6003024,FBbt:00003024
http://purl.obolibrary.org/obo/UBERON_0010271,AAO:0010122
http://purl.obolibrary.org/obo/UBERON_0006674,Wikipedia:Inguinal_rings
http://purl.obolibrary.org/obo/UBERON_0006674,FMA:65075
http://purl.obolibrary.org/obo/UBERON_0006674,SCTID:278830004
http://purl.obolibrary.org/obo/UBERON_0009897,FMA:242654
http://purl.obolibrary.org/obo/UBERON_0004240,NCIT:C49483
http://purl.obolibrary.org/obo/UBERON_0004240,MA:0001635
http://purl.obolibrary.org/obo/UBERON_0004240,EMAPA:35373
http://purl.obolibrary.org/obo/UBERON_0004240,UMLS:C1708179
http://purl.obolibrary.org/obo/UBERON_0005477,VHOG:0000878
http://purl.obolibrary.org/obo/UBERON_0005477,EMAPA:17888
http://purl.obolibrary.org/obo/UBERON_0005477,EHDAA2:0001921
http://purl.obolibrary.org/obo/UBERON_0005477,FMA:17277
http://purl.obolibrary.org/obo/UBERON_0012112,FMA:62964
http://purl.obolibrary.org/obo/UBERON_2000233,ZFA:0000233
http://purl.obolibrary.org/obo/CL_0000118,ZFA:0009068
http://purl.obolibrary.org/obo/GO_0016042,Wikipedia:Lipid_catabolism
http://purl.obolibrary.org/obo/UBERON_8600121,FMA:6472
http://purl.obolibrary.org/obo/UBERON_0014768,FMA:50907
http://purl.obolibrary.org/obo/UBERON_0013553,neuronames:1017
http://purl.obolibrary.org/obo/UBERON_0013553,BIRNLEX:1753
http://purl.obolibrary.org/obo/UBERON_0013553,UMLS:C1272540
http://purl.obolibrary.org/obo/UBERON_0013553,FMA:68619
http://purl.obolibrary.org/obo/UBERON_0013553,Wikipedia:Brodmann_area_22
http://purl.obolibrary.org/obo/UBERON_0023255,BIRNLEX:1788
http://purl.obolibrary.org/obo/UBERON_0024201,FMA:274408
http://purl.obolibrary.org/obo/UBERON_0024201,neuronames:1
http://purl.obolibrary.org/obo/UBERON_0024201,BIRNLEX:1082
http://purl.obolibrary.org/obo/UBERON_4000162,ZFA:0005597
http://purl.obolibrary.org/obo/GO_0007562,Wikipedia:Pupa#Emergence
http://purl.obolibrary.org/obo/UBERON_0035567,ZFA:0000714
http://purl.obolibrary.org/obo/UBERON_0035567,TAO:0000714
http://purl.obolibrary.org/obo/UBERON_0038943,FMA:66167
http://purl.obolibrary.org/obo/NCBITaxon_30727,GC_ID:1
http://purl.obolibrary.org/obo/UBERON_0004934,FMA:17059
http://purl.obolibrary.org/obo/UBERON_0035977,neuronames:1179
http://purl.obolibrary.org/obo/UBERON_0035977,MBA:292
http://purl.obolibrary.org/obo/UBERON_0035754,FMA:264928
http://purl.obolibrary.org/obo/UBERON_0035814,ZFA:0005765
http://purl.obolibrary.org/obo/UBERON_0035814,SCTID:42267001
http://purl.obolibrary.org/obo/UBERON_0006106,MA:0003176
http://purl.obolibrary.org/obo/UBERON_0006106,BIRNLEX:2553
http://purl.obolibrary.org/obo/UBERON_0006106,EMAPA:35801
http://purl.obolibrary.org/obo/UBERON_0006106,SCTID:279779009
http://purl.obolibrary.org/obo/UBERON_0006106,UMLS:C0458767
http://purl.obolibrary.org/obo/UBERON_0006106,UMLS:C0009198
http://purl.obolibrary.org/obo/UBERON_0006106,FMA:75371
http://purl.obolibrary.org/obo/UBERON_0012082,FMA:62646
http://purl.obolibrary.org/obo/UBERON_0012082,SCTID:199401001
http://purl.obolibrary.org/obo/UBERON_0001386,FMA:22534
http://purl.obolibrary.org/obo/UBERON_0001386,Wikipedia:Extensor_digitorum_longus_muscle
http://purl.obolibrary.org/obo/UBERON_0001386,NCIT:C52918
http://purl.obolibrary.org/obo/UBERON_0001386,MA:0002295
http://purl.obolibrary.org/obo/UBERON_0001386,BTO:0000436
http://purl.obolibrary.org/obo/UBERON_0001386,EMAPA:35330
http://purl.obolibrary.org/obo/UBERON_0001386,UMLS:C0224464
http://purl.obolibrary.org/obo/UBERON_0007289,ZFA:0001207
http://purl.obolibrary.org/obo/UBERON_0007289,TAO:0001207
http://purl.obolibrary.org/obo/UBERON_0002061,EMAPA:35887
http://purl.obolibrary.org/obo/UBERON_0002061,GAID:554
http://purl.obolibrary.org/obo/UBERON_0002061,EHDAA2:0004143
http://purl.obolibrary.org/obo/UBERON_0002061,NCIT:C34317
http://purl.obolibrary.org/obo/UBERON_0002061,UMLS:C1519589
http://purl.obolibrary.org/obo/UBERON_0002061,MA:0000103
http://purl.obolibrary.org/obo/UBERON_0002061,SCTID:308828009
http://purl.obolibrary.org/obo/UBERON_0002061,FMA:70301
http://purl.obolibrary.org/obo/UBERON_0002061,Wikipedia:Truncus_arteriosus_(embryology)
http://purl.obolibrary.org/obo/UBERON_0002061,MESH:D014338
http://purl.obolibrary.org/obo/UBERON_0001988,BTO:0000440
http://purl.obolibrary.org/obo/UBERON_0001988,MAT:0000053
http://purl.obolibrary.org/obo/UBERON_0001988,MA:0002509
http://purl.obolibrary.org/obo/UBERON_0001988,galen:Feces
http://purl.obolibrary.org/obo/UBERON_0001988,UMLS:C0015733
http://purl.obolibrary.org/obo/UBERON_0001988,FMA:64183
http://purl.obolibrary.org/obo/UBERON_0001988,NCIT:C13234
http://purl.obolibrary.org/obo/UBERON_0001988,ENVO:00002003
http://purl.obolibrary.org/obo/UBERON_0001988,MIAA:0000053
http://purl.obolibrary.org/obo/UBERON_0001988,MESH:D005243
http://purl.obolibrary.org/obo/UBERON_0001988,CALOHA:TS-2345
http://purl.obolibrary.org/obo/UBERON_0001988,Wikipedia:Feces
http://purl.obolibrary.org/obo/UBERON_0001988,GAID:1199
http://purl.obolibrary.org/obo/UBERON_0029009,NLXANAT:20090512
http://purl.obolibrary.org/obo/GO_0030199,Reactome:R-HSA-2214320
http://purl.obolibrary.org/obo/GO_0030199,Reactome:R-HSA-2243919
http://purl.obolibrary.org/obo/GO_0030199,Reactome:R-HSA-1474290
http://purl.obolibrary.org/obo/UBERON_0006277,EMAPA:17704
http://purl.obolibrary.org/obo/UBERON_0006277,EHDAA:4122
http://purl.obolibrary.org/obo/UBERON_0006277,VHOG:0001497
http://purl.obolibrary.org/obo/UBERON_0006277,EHDAA2:0001479
http://purl.obolibrary.org/obo/NCBITaxon_30319,GC_ID:1
http://purl.obolibrary.org/obo/UBERON_0001825,MESH:D010256
http://purl.obolibrary.org/obo/UBERON_0001825,MA:0000431
http://purl.obolibrary.org/obo/UBERON_0001825,Wikipedia:Paranasal_sinuses
http://purl.obolibrary.org/obo/UBERON_0001825,NCIT:C12763
http://purl.obolibrary.org/obo/UBERON_0001825,GAID:355
http://purl.obolibrary.org/obo/UBERON_0001825,UMLS:C0030471
http://purl.obolibrary.org/obo/UBERON_0001825,FMA:59679
http://purl.obolibrary.org/obo/UBERON_0001825,SCTID:181203001
http://purl.obolibrary.org/obo/UBERON_0001825,CALOHA:TS-2082
http://purl.obolibrary.org/obo/UBERON_0001825,EV:0100038
http://purl.obolibrary.org/obo/UBERON_0001825,EHDAA:6489
http://purl.obolibrary.org/obo/UBERON_0001825,EMAPA:35662
http://purl.obolibrary.org/obo/CL_0008007,FBbt:00005070
http://purl.obolibrary.org/obo/UBERON_0014558,DMBA:16137
http://purl.obolibrary.org/obo/UBERON_0014558,BAMS:slm
http://purl.obolibrary.org/obo/UBERON_0014558,neuronames:2947
http://purl.obolibrary.org/obo/UBERON_0014558,PBA:10067
http://purl.obolibrary.org/obo/UBERON_0014558,FMA:277852
http://purl.obolibrary.org/obo/UBERON_0014558,MBA:431
http://purl.obolibrary.org/obo/UBERON_0014558,BIRNLEX:4124
http://purl.obolibrary.org/obo/UBERON_0009907,MBA:229
http://purl.obolibrary.org/obo/UBERON_0009907,SCTID:280188009
http://purl.obolibrary.org/obo/UBERON_0009907,DHBA:12867
http://purl.obolibrary.org/obo/UBERON_0009907,FMA:52611
http://purl.obolibrary.org/obo/UBERON_0009907,BAMS:s5
http://purl.obolibrary.org/obo/UBERON_0009907,neuronames:1403
http://purl.obolibrary.org/obo/UBERON_0009907,BAMS:sV
http://purl.obolibrary.org/obo/UBERON_6000171,FBbt:00000171
http://purl.obolibrary.org/obo/UBERON_0004537,TAO:0001079
http://purl.obolibrary.org/obo/UBERON_0004537,ZFA:0001079
http://purl.obolibrary.org/obo/UBERON_2002011,ZFA:0005537
http://purl.obolibrary.org/obo/UBERON_2001305,ZFA:0001305
http://purl.obolibrary.org/obo/UBERON_0015716,EMAPA:18835
http://purl.obolibrary.org/obo/UBERON_0015716,FMA:17511
http://purl.obolibrary.org/obo/UBERON_2000851,ZFA:0000851
http://purl.obolibrary.org/obo/UBERON_0013156,EHDAA2:0000033
http://purl.obolibrary.org/obo/UBERON_0013156,EMAPA:16384
http://purl.obolibrary.org/obo/UBERON_0002189,MA:0001649
http://purl.obolibrary.org/obo/UBERON_0002189,FMA:74285
http://purl.obolibrary.org/obo/UBERON_0002189,EMAPA:37485
http://purl.obolibrary.org/obo/UBERON_0003135,WBbt:0008423
http://purl.obolibrary.org/obo/UBERON_0003135,MA:0000545
http://purl.obolibrary.org/obo/UBERON_0037998,FMA:234382
http://purl.obolibrary.org/obo/UBERON_0009038,MA:0002835
http://purl.obolibrary.org/obo/UBERON_0009038,FMA:74584
http://purl.obolibrary.org/obo/UBERON_0009038,SCTID:368954006
http://purl.obolibrary.org/obo/UBERON_0002755,BAMS:pyd
http://purl.obolibrary.org/obo/UBERON_0002755,SCTID:369058001
http://purl.obolibrary.org/obo/UBERON_0002755,EMAPA:37945
http://purl.obolibrary.org/obo/UBERON_0002755,BAMS:pyx
http://purl.obolibrary.org/obo/UBERON_0002755,DMBA:17760
http://purl.obolibrary.org/obo/UBERON_0002755,BM:Me-PyX
http://purl.obolibrary.org/obo/UBERON_0002755,MBA:198
http://purl.obolibrary.org/obo/UBERON_0002755,Wikipedia:Decussation_of_pyramids
http://purl.obolibrary.org/obo/UBERON_0002755,DHBA:12772
http://purl.obolibrary.org/obo/UBERON_0002755,UMLS:C0011128
http://purl.obolibrary.org/obo/UBERON_0002755,HBA:12965
http://purl.obolibrary.org/obo/UBERON_0002755,BIRNLEX:1594
http://purl.obolibrary.org/obo/UBERON_0002755,FMA:72633
http://purl.obolibrary.org/obo/UBERON_0002755,neuronames:799
http://purl.obolibrary.org/obo/UBERON_0005978,EMAPA:35614
http://purl.obolibrary.org/obo/UBERON_0005978,NLXANAT:1005010
http://purl.obolibrary.org/obo/UBERON_0005978,MBA:1016
http://purl.obolibrary.org/obo/UBERON_0005978,MA:0003191
http://purl.obolibrary.org/obo/UBERON_0005978,DHBA:11326
http://purl.obolibrary.org/obo/UBERON_2000957,ZFA:0000957
http://purl.obolibrary.org/obo/GO_0043043,Reactome:R-HSA-9037628
http://purl.obolibrary.org/obo/UBERON_0004936,FMA:17060
http://purl.obolibrary.org/obo/UBERON_0006967,GAID:1225
http://purl.obolibrary.org/obo/UBERON_0006967,MESH:D006733
http://purl.obolibrary.org/obo/UBERON_0006967,SCTID:69221006
http://purl.obolibrary.org/obo/UBERON_0006967,Wikipedia:Horn_(anatomy)
http://purl.obolibrary.org/obo/PR_P05532,UniProtKB:P05532
http://purl.obolibrary.org/obo/UBERON_0002978,UMLS:C0175280
http://purl.obolibrary.org/obo/UBERON_0002978,BIRNLEX:817
http://purl.obolibrary.org/obo/UBERON_0002978,neuronames:338
http://purl.obolibrary.org/obo/UBERON_0002978,BAMS:VLO
http://purl.obolibrary.org/obo/UBERON_0002978,FMA:62193
http://purl.obolibrary.org/obo/CHEBI_22868,KEGG:C01558
http://purl.obolibrary.org/obo/CHEBI_25512,Wikipedia:Neurotransmitter
http://purl.obolibrary.org/obo/UBERON_0009771,FMA:70313
http://purl.obolibrary.org/obo/UBERON_0009771,EHDAA2:0000127
http://purl.obolibrary.org/obo/UBERON_0009771,SCTID:361502003
http://purl.obolibrary.org/obo/GO_0038187,Wikipedia:Pattern_recognition_receptor
http://purl.obolibrary.org/obo/UBERON_2000485,ZFA:0000485
http://purl.obolibrary.org/obo/UBERON_8600052,FMA:9413
http://purl.obolibrary.org/obo/GO_0005576,Wikipedia:Extracellular
http://purl.obolibrary.org/obo/GO_0007588,Wikipedia:Excretion
http://purl.obolibrary.org/obo/UBERON_0000100,Wikipedia:Blastopore
http://purl.obolibrary.org/obo/UBERON_0000100,AAO:0000045
http://purl.obolibrary.org/obo/UBERON_0000100,XAO:0000208
http://purl.obolibrary.org/obo/UBERON_0000100,BTO:0001695
http://purl.obolibrary.org/obo/UBERON_6000021,FBbt:00000021
http://purl.obolibrary.org/obo/UBERON_0012368,FMA:62899
http://purl.obolibrary.org/obo/UBERON_0012368,BTO:0005213
http://purl.obolibrary.org/obo/UBERON_0004539,NCIT:C34005
http://purl.obolibrary.org/obo/UBERON_0004539,EMAPA:36590
http://purl.obolibrary.org/obo/UBERON_0004539,SCTID:362208000
http://purl.obolibrary.org/obo/UBERON_0004539,FMA:7204
http://purl.obolibrary.org/obo/UBERON_0004539,UMLS:C0227613
http://purl.obolibrary.org/obo/UBERON_0004539,MA:0001683
http://purl.obolibrary.org/obo/UBERON_0022783,BIRNLEX:1312
http://purl.obolibrary.org/obo/UBERON_0022783,HBA:4584
http://purl.obolibrary.org/obo/UBERON_2000853,ZFA:0000853
http://purl.obolibrary.org/obo/UBERON_0013700,EHDAA2:0000159
http://purl.obolibrary.org/obo/UBERON_0013700,EMAPA:18166
http://purl.obolibrary.org/obo/UBERON_0004045,EMAPA:36331
http://purl.obolibrary.org/obo/UBERON_0004702,MA:0001805
http://purl.obolibrary.org/obo/UBERON_0004702,EMAPA:35732
http://purl.obolibrary.org/obo/CL_0000056,CALOHA:TS-0650
http://purl.obolibrary.org/obo/CL_0000056,FBbt:00005083
http://purl.obolibrary.org/obo/CL_0000056,FMA:70335
http://purl.obolibrary.org/obo/CL_0000056,BTO:0000222
http://purl.obolibrary.org/obo/CL_0000056,ZFA:0009025
http://purl.obolibrary.org/obo/CL_0000056,VHOG:0001529
http://purl.obolibrary.org/obo/UBERON_2005371,ZFA:0005371
http://purl.obolibrary.org/obo/UBERON_0002358,AAO:0010814
http://purl.obolibrary.org/obo/UBERON_0002358,XAO:0000139
http://purl.obolibrary.org/obo/UBERON_0002358,NCIT:C12770
http://purl.obolibrary.org/obo/UBERON_0002358,MA:0000449
http://purl.obolibrary.org/obo/UBERON_0002358,ZFA:0005120
http://purl.obolibrary.org/obo/UBERON_0002358,UMLS:C0031153
http://purl.obolibrary.org/obo/UBERON_0002358,galen:Peritoneum
http://purl.obolibrary.org/obo/UBERON_0002358,GAID:18
http://purl.obolibrary.org/obo/UBERON_0002358,EV:0100087
http://purl.obolibrary.org/obo/UBERON_0002358,TAO:0005120
http://purl.obolibrary.org/obo/UBERON_0002358,BTO:0001472
http://purl.obolibrary.org/obo/UBERON_0002358,VHOG:0001257
http://purl.obolibrary.org/obo/UBERON_0002358,FMA:9584
http://purl.obolibrary.org/obo/UBERON_0002358,CALOHA:TS-2072
http://purl.obolibrary.org/obo/UBERON_0002358,Wikipedia:Peritoneum
http://purl.obolibrary.org/obo/UBERON_0002358,MESH:D010537
http://purl.obolibrary.org/obo/UBERON_0001588,MA:0002262
http://purl.obolibrary.org/obo/UBERON_0001588,NCIT:C53145
http://purl.obolibrary.org/obo/UBERON_0001588,EMAPA:36271
http://purl.obolibrary.org/obo/UBERON_0001588,AAO:0010509
http://purl.obolibrary.org/obo/UBERON_0001588,SCTID:303961000
http://purl.obolibrary.org/obo/UBERON_0001588,UMLS:C0226560
http://purl.obolibrary.org/obo/UBERON_0001588,FMA:4727
http://purl.obolibrary.org/obo/UBERON_0001588,Wikipedia:Vertebral_vein
http://purl.obolibrary.org/obo/UBERON_0016453,FMA:55717
http://purl.obolibrary.org/obo/UBERON_0011346,Wikipedia:Palatine_raphe
http://purl.obolibrary.org/obo/UBERON_0011346,FMA:75111
http://purl.obolibrary.org/obo/UBERON_0005486,MA:0002113
http://purl.obolibrary.org/obo/UBERON_0005486,EHDAA2:0002169
http://purl.obolibrary.org/obo/UBERON_0005486,NCIT:C102627
http://purl.obolibrary.org/obo/UBERON_0005486,FMA:50762
http://purl.obolibrary.org/obo/UBERON_0005486,EMAPA:18634
http://purl.obolibrary.org/obo/UBERON_0005486,SCTID:54944003
http://purl.obolibrary.org/obo/UBERON_0005486,Wikipedia:Dural_venous_sinuses
http://purl.obolibrary.org/obo/UBERON_0005486,VHOG:0001004
http://purl.obolibrary.org/obo/UBERON_0005486,EHDAA:6491
http://purl.obolibrary.org/obo/UBERON_0004232,EMAPA:36313
http://purl.obolibrary.org/obo/UBERON_0004232,NCIT:C49260
http://purl.obolibrary.org/obo/UBERON_0004232,UMLS:C1708791
http://purl.obolibrary.org/obo/UBERON_0004232,MA:0000751
http://purl.obolibrary.org/obo/UBERON_0004232,FMA:262026
http://purl.obolibrary.org/obo/UBERON_0003300,VHOG:0000774
http://purl.obolibrary.org/obo/UBERON_0003300,EMAPA:16657
http://purl.obolibrary.org/obo/UBERON_0003300,EHDAA:3512
http://purl.obolibrary.org/obo/UBERON_0003300,EHDAA2:0001994
http://purl.obolibrary.org/obo/UBERON_0009203,Wikipedia:Internasal_suture
http://purl.obolibrary.org/obo/UBERON_0009203,FMA:52959
